Date,wk_sold_avg_price_byppg,wk_base_price_perunit_byppg,Promo,TE,List_Price,Promotion_Cost,COGS,GMAC,TE Off Inv,TE On Inv,tpr_discount_byppg,median_baseprice,tpr_discount_byppg_train,flag_old_mans_day,SI,ITEM_2029_Tander_PromotedDiscount,ITEM_2028_Tander_PromotedDiscount,ITEM_2010_Tander_RegularPrice,Catalogue_Dist,Promo_flg_date_1,wk_sold_median_base_price_byppg_log,pred_vol,Predicted_Volume,Baseline_Prediction,Baseline_Sales,Baseline_GSV,Baseline_Trade_Expense,Baseline_NSV,Baseline_MAC,Baseline_RP
2022-05-29,240.15132398606318,240.15132398606318,240.15132398606318,77.9420832,276.96,0.0,120.92500007615999,0.563384604,0.05,0.2436,0.0,240.15132398606318,0.0,0,0.493200451091097,6.978813559322039,18.71673284093855,5.588230625027972,0.0,0,5.481269241258506,9.897413356784536,19878.884297599365,19878.884297599365,4773940.383434249,5505655.795063119,1549401.6538466632,3956254.141216456,1552400.0560152773,817686.2422177931
2022-06-05,240.15132398606318,240.15132398606318,240.15132398606318,77.9420832,276.96,0.0,120.92500007615999,0.563384604,0.05,0.2436,0.0,240.15132398606318,0.0,0,0.452424280237041,7.297083903568802,17.67267461488034,5.588230625027972,0.0,0,5.481269241258506,9.887048026194044,19673.897304375292,19673.897304375292,4724712.485611565,5448882.597419781,1533424.5405658747,3915458.0568539063,1536392.0238239602,809254.4287576592
2022-06-12,240.15132398606318,240.15132398606318,240.15132398606318,77.9420832,276.96,0.0,120.92500007615999,0.563384604,0.05,0.2436,0.0,240.15132398606318,0.0,0,0.51960104827883,21.75170592119745,0.0,5.588230625027972,0.0,0,5.481269241258506,9.908538159698661,20101.267659567504,20101.267659567504,4827346.04224337,5567247.090993815,1566734.6763474797,4000512.4146463354,1569766.6213822225,826833.6275970344
2022-06-19,240.15132398606318,240.15132398606318,240.15132398606318,77.9420832,276.96,0.0,120.92500007615999,0.563384604,0.05,0.2436,0.0,240.15132398606318,0.0,0,0.633663537945396,15.12230073627514,20.40488231254293,5.588230625027972,0.0,0,5.481269241258506,9.925787679760347,20451.012674090955,20451.012674090955,4911337.770538701,5664112.4702162305,1593994.5313682517,4070117.9388479786,1597079.2296759812,841219.8316907221
2022-06-26,240.15132398606318,240.15132398606318,240.15132398606318,77.9420832,276.96,0.0,120.92500007615999,0.563384604,0.05,0.2436,0.0,240.15132398606318,0.0,0,0.584662525471397,7.697574334898272,20.8109012379475,5.588230625027972,0.0,0,5.481269241258506,9.919478111843393,20322.381849853573,20322.381849853573,4880446.907792675,5628486.877135445,1583968.776963457,4044518.1001719884,1587034.0734306928,835928.807620687
2022-07-03,240.15132398606318,240.15132398606318,240.15132398606318,77.9420832,276.96,0.0,120.92500007615999,0.563384604,0.05,0.2436,0.0,240.15132398606318,0.0,0,0.564761663157614,12.40733876945885,18.05975059062771,5.588230625027972,0.0,0,5.481269241258506,9.912106463506802,20173.123214487256,20173.123214487256,4844602.248893101,5587148.20548439,1572335.247987417,4014812.957496973,1575378.031248717,829789.2913961275
2022-07-10,240.15132398606318,240.15132398606318,240.15132398606318,77.9420832,276.96,0.0,120.92500007615999,0.563384604,0.05,0.2436,0.0,240.15132398606318,0.0,0,0.495153810430618,12.12832550860721,14.9568134638197,5.588230625027972,0.0,0,5.481269241258506,9.89655507795272,19861.829991728362,19861.829991728362,4769844.769299665,5500932.434509086,1548072.4057195473,3952860.028789539,1551068.2355271098,816984.7405101256
2022-07-17,240.15132398606318,240.15132398606318,240.15132398606318,77.9420832,276.96,0.0,120.92500007615999,0.563384604,0.05,0.2436,0.0,240.15132398606318,0.0,0,0.490813999967702,11.7527386541471,14.23286864848955,5.588230625027972,0.0,0,5.481269241258506,9.896474181176597,19860.22329870316,19860.22329870316,4769458.919842423,5500487.444808827,1547947.1767181002,3952540.268090727,1550942.7641824926,816918.6517516961
2022-07-24,240.15132398606318,240.15132398606318,240.15132398606318,77.9420832,276.96,0.0,120.92500007615999,0.563384604,0.05,0.2436,0.0,240.15132398606318,0.0,0,0.491649244424877,9.318603613774412,0.0,5.588230625027972,0.0,0,5.481269241258506,9.91336837135781,20198.595905765276,20198.595905765276,4850719.549429006,5594203.122060751,1574320.6426103364,4019882.479450414,1577367.2680074233,830837.069978592
2022-07-31,240.15132398606318,240.15132398606318,240.15132398606318,77.9420832,276.96,0.0,120.92500007615999,0.563384604,0.05,0.2436,0.0,240.15132398606318,0.0,0,0.448283875876944,5.542501360733876,0.0,5.588230625027972,0.0,0,5.481269241258506,9.905349093365814,20037.265491449205,20037.265491449205,4811975.836831781,5549521.050511772,1561746.2140350228,3987774.836476749,1564768.505397216,824201.0003550323
